especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
AL29,2023-06-21,12375.0,13200.0,12375.0,12935.0,642975,1687316400
AL29,2023-06-22,12875.0,13700.0,12875.0,13768.0,1199096,1687402800
AL29,2023-06-23,13700.0,13850.0,13350.0,13830.0,262422,1687489200
AL29,2023-06-26,14000.0,14499.5,13850.0,14330.0,730080,1687748400
AL29,2023-06-27,14500.0,14500.0,14050.0,14080.0,417547,1687834800
AL29,2023-06-28,14080.0,14598.5,14080.0,14485.0,357556,1687921200
AL29,2023-06-29,14505.0,14821.0,14505.0,14800.0,332953,1688007600
AL29,2023-06-30,14801.0,15100.0,14801.0,15100.0,434161,1688094000
AL29,2023-07-03,15100.0,15800.0,14701.0,15661.0,977113,1688353200
AL29,2023-07-04,15663.0,16099.5,15500.0,15700.0,379140,1688439600
AL29,2023-07-05,16000.0,16000.0,15550.0,15550.0,1175485,1688526000
AL29,2023-07-06,15500.0,15500.0,14200.0,14587.0,353742,1688612400
AL29,2023-07-07,14611.5,14611.5,14100.0,14447.0,296126,1688698800
AL29,2023-07-10,14447.0,14950.0,14415.0,14800.0,632289,1688958000
AL29,2023-07-11,14927.0,15282.0,14900.0,15250.0,569183,1689044400
AL29,2023-07-12,15282.0,15705.0,15135.5,15229.5,621426,1689130800
AL29,2023-07-13,15500.0,15600.0,15051.0,15100.0,544103,1689217200
AL29,2023-07-14,15154.0,15154.0,14785.0,14850.0,398123,1689303600
AL29,2023-07-17,14900.0,15200.0,14850.0,14888.0,645858,1689562800
AL29,2023-07-18,15096.0,15600.0,14700.0,15050.0,3324359,1689649200
AL29,2023-07-19,15050.0,15220.0,14950.0,15070.0,260460,1689735600
AL29,2023-07-20,15130.0,15218.5,14823.0,15110.0,2213951,1689822000
AL29,2023-07-21,15120.0,15479.0,15100.0,15480.0,335104,1689908400
AL29,2023-07-24,15587.0,15898.5,15511.0,15694.5,292216,1690167600
AL29,2023-07-25,15740.0,16199.0,15446.0,15901.0,210594,1690254000
AL29,2023-07-26,16170.0,16170.0,15601.5,15887.0,3654770,1690340400
AL29,2023-07-27,15757.0,16199.0,15757.0,16030.0,328527,1690426800
AL29,2023-07-28,15950.0,17000.0,15950.0,16530.0,475578,1690513200
AL29,2023-07-31,16500.0,17000.0,16450.0,16511.0,358273,1690772400
AL29,2023-08-01,16511.0,16930.0,16505.0,16850.0,304569,1690858800
AL29,2023-08-02,17000.0,17300.0,16500.0,17000.0,305602,1690945200
AL29,2023-08-03,9920.0,10049.0,9805.0,9873.5,279609,1691031600
AL29,2023-08-04,17300.0,17698.5,17000.0,17470.0,529151,1691118000
AL29,2023-08-07,17869.0,18450.0,17290.0,18250.0,391268,1691377200
AL29,2023-08-08,18010.0,19005.0,18010.0,18260.0,1194810,1691463600
AL29,2023-08-09,18650.0,18995.0,18151.0,18398.0,690121,1691550000
AL29,2023-08-10,18480.0,19000.0,18398.0,18920.0,677996,1691636400
AL29,2023-08-11,18950.0,19281.5,18600.0,18625.0,663366,1691722800
AL29,2023-08-14,18600.0,19500.0,18600.0,18870.0,1013609,1691982000
AL29,2023-08-15,18909.0,19473.0,18709.0,19200.0,248268,1692068400
AL29,2023-08-16,19200.0,20006.5,19150.0,19706.5,1042070,1692154800
AL29,2023-08-17,19700.0,21000.0,19700.0,20760.0,805161,1692241200
AL29,2023-08-18,21175.0,21500.0,20602.0,21350.0,1424137,1692327600
AL29,2023-08-22,21350.0,22490.0,21350.0,22100.0,1362465,1692673200
AL29,2023-08-23,22700.0,22899.0,22250.0,22389.5,474126,1692759600
AL29,2023-08-24,22389.5,22999.0,22001.0,22601.0,227177,1692846000
AL29,2023-08-25,22681.5,23267.5,22380.0,22910.0,383041,1692932400
AL29,2023-08-28,23500.0,24140.0,23500.0,24119.0,330902,1693191600
AL29,2023-08-29,24119.0,25000.0,23882.0,24399.0,975642,1693278000
AL29,2023-08-30,24600.0,24800.0,23670.0,23800.0,589120,1693364400
AL29,2023-08-31,23800.0,24697.0,22000.0,23300.0,240191,1693450800
AL29,2023-09-01,23000.0,23998.0,22580.0,23150.0,221691,1693537200
AL29,2023-09-04,23400.0,23890.0,22900.0,23214.0,224080,1693796400
AL29,2023-09-05,23400.0,23400.0,22380.0,22600.0,311639,1693882800
AL29,2023-09-06,22600.0,22850.0,21697.0,22211.0,338134,1693969200
AL29,2023-09-07,22101.0,22447.0,21550.0,21975.0,624514,1694055600
AL29,2023-09-08,21950.0,22439.5,20880.0,21550.0,270392,1694142000
AL29,2023-09-11,21501.0,21700.0,20920.0,21250.0,608942,1694401200
AL29,2023-09-12,21300.0,21496.5,21075.0,21236.0,281258,1694487600
AL29,2023-09-13,21699.0,21699.5,21250.0,21491.5,637572,1694574000
AL29,2023-09-14,21500.0,21990.0,21300.0,21590.0,356704,1694660400
AL29,2023-09-15,21590.0,21957.0,21203.0,21363.0,259615,1694746800
AL29,2023-09-18,21250.0,22000.0,21110.0,21550.0,321324,1695006000
AL29,2023-09-19,21301.0,21700.0,21200.0,21200.0,285714,1695092400
AL29,2023-09-20,21038.0,21665.0,20600.5,20650.0,225695,1695178800
AL29,2023-09-21,20600.0,20700.0,19650.0,20250.0,440933,1695265200
AL29,2023-09-22,20553.0,20699.0,20175.0,20420.0,995449,1695351600
AL29,2023-09-25,20428.0,20990.0,19839.0,20777.0,345372,1695610800
AL29,2023-09-26,20777.0,21499.0,20450.0,21065.0,325875,1695697200
AL29,2023-09-27,20970.0,22499.5,20930.0,21350.0,332972,1695783600
AL29,2023-09-28,21509.0,21620.0,21060.0,21100.0,491486,1695870000
AL29,2023-09-29,21200.0,21569.0,20860.0,21399.0,1530162,1695956400
AL29,2023-10-02,21001.0,22100.0,20760.0,21090.0,793185,1696215600
AL29,2023-10-03,20750.0,21289.0,20500.0,21050.0,406936,1696302000
AL29,2023-10-04,21040.0,22540.0,20510.0,21600.0,624571,1696388400
AL29,2023-10-05,21990.0,22000.0,20530.0,21749.0,562806,1696474800
AL29,2023-10-06,21760.0,22898.5,21500.0,21900.0,512984,1696561200
AL29,2023-10-09,21900.0,23599.0,21900.0,22490.0,1046058,1696820400
AL29,2023-10-10,22750.0,23700.0,22644.0,23200.0,614128,1696906800
AL29,2023-10-11,23700.0,24990.0,22980.5,23500.0,585468,1696993200
AL29,2023-10-12,23720.0,24889.5,23450.0,23780.0,1755831,1697079600
AL29,2023-10-17,23800.0,25599.0,23800.0,25298.0,816222,1697511600
AL29,2023-10-18,25600.0,26800.0,25350.0,25700.0,904796,1697598000
AL29,2023-10-19,26240.0,26288.0,25501.5,25750.0,548700,1697684400
AL29,2023-10-20,25800.0,27500.0,25500.0,26659.5,473561,1697770800
AL29,2023-10-23,26000.0,26000.0,23240.0,24350.0,453328,1698030000
AL29,2023-10-24,25200.0,25590.0,23000.0,23600.0,345793,1698116400
AL29,2023-10-25,24000.0,24650.0,22112.0,24650.0,298777,1698202800
AL29,2023-10-26,24500.0,24800.0,23056.0,23550.0,164171,1698289200
AL29,2023-10-27,23999.0,23999.0,21825.0,22248.0,168421,1698375600
AL29,2023-10-30,22250.0,22400.0,21600.0,21975.0,384752,1698634800
AL29,2023-10-31,21900.0,22670.0,21860.0,22234.0,197559,1698721200
AL29,2023-11-01,22160.0,23000.0,21802.0,22500.0,473724,1698807600
AL29,2023-11-02,22400.0,23118.0,22400.0,22980.0,371627,1698894000
AL29,2023-11-03,23118.0,23517.5,22800.0,23140.0,547921,1698980400
AL29,2023-11-07,23140.0,23567.0,22450.0,23244.5,330223,1699326000
AL29,2023-11-08,23000.0,23649.0,22960.0,22970.0,166399,1699412400
AL29,2023-11-09,22900.0,23370.0,22600.0,22844.0,3235035,1699498800
AL29,2023-11-10,22850.0,23536.0,22850.0,23340.0,3450564,1699585200
AL29,2023-11-13,23340.0,23650.0,22904.0,22930.0,4134210,1699844400
AL29,2023-11-14,23199.0,23199.0,22099.0,22700.0,2595039,1699930800
AL29,2023-11-15,22736.0,23000.0,22650.0,22890.0,3780239,1700017200
AL29,2023-11-16,23000.0,23399.0,23000.0,23349.0,1162609,1700103600
AL29,2023-11-17,23400.0,23751.0,22300.0,23401.0,779342,1700190000
AL29,2023-11-21,23401.0,28000.0,23401.0,28000.0,4108762,1700535600
AL29,2023-11-22,28100.0,33072.0,28000.0,31300.0,2751663,1700622000
AL29,2023-11-23,32000.0,34099.0,30730.0,33928.0,889981,1700708400
AL29,2023-11-24,34900.0,35999.0,31553.0,32585.0,3658004,1700794800
AL29,2023-11-27,32516.5,33600.0,30389.5,30950.0,2647555,1701054000
AL29,2023-11-28,30950.0,30950.0,28010.0,29099.0,1670174,1701140400
AL29,2023-11-29,28910.0,29694.5,28280.0,28280.0,1687488,1701226800
AL29,2023-11-30,29000.0,30350.0,28030.0,30350.0,4864062,1701313200
AL29,2023-12-01,30770.0,34500.0,30350.0,32550.0,4186962,1701399600
AL29,2023-12-04,32101.0,33200.0,31013.5,32199.0,1297254,1701658800
AL29,2023-12-05,32980.0,33500.0,30500.0,33500.0,1852565,1701745200
AL29,2023-12-06,33900.0,35100.0,33395.0,35000.0,1887825,1701831600
AL29,2023-12-07,35800.0,37799.5,34300.5,37200.0,1795050,1701918000
AL29,2023-12-11,37500.0,40037.0,36350.5,37150.0,1374016,1702263600
AL29,2023-12-12,37500.0,39106.5,37200.0,38800.0,903813,1702350000
AL29,2023-12-13,39500.0,43164.0,38200.0,39839.0,2184362,1702436400
AL29,2023-12-14,39850.0,40900.0,38749.5,39880.0,917109,1702522800
AL29,2023-12-15,40110.0,40250.0,37500.0,39139.0,887932,1702609200
AL29,2023-12-18,39300.0,39500.0,37574.0,38315.0,1352652,1702868400
AL29,2023-12-19,38500.0,39500.0,37465.0,37465.0,2222230,1702954800
AL29,2023-12-20,37400.0,37945.5,36000.0,36720.0,1422529,1703041200
AL29,2023-12-21,36781.0,37835.0,36610.0,37499.0,697298,1703127600
AL29,2023-12-22,38000.0,38000.0,36350.0,36513.0,948586,1703214000
AL29,2023-12-26,36610.0,36610.0,35106.0,36389.0,812330,1703559600
AL29,2023-12-27,36500.0,36800.0,35500.0,35621.0,787974,1703646000
AL29,2023-12-28,36030.0,36200.0,35560.0,35899.0,671785,1703732400
AL29,2023-12-29,36200.0,38500.0,35500.0,37457.0,2672350,1703818800
AL29,2024-01-02,37400.0,38388.0,36754.5,37780.0,1144968,1704164400
AL29,2024-01-03,36720.0,39234.0,36720.0,39234.0,573625,1704250800
AL29,2024-01-04,39700.0,41300.0,39010.0,39695.0,539641,1704337200
AL29,2024-01-05,39710.0,41500.0,39105.0,41125.0,896169,1704423600
AL29,2024-01-08,41500.0,42495.0,40500.0,41705.0,834142,1704682800
AL29,2024-01-09,41700.0,42300.0,40100.0,40870.0,2115125,1704769200
AL29,2024-01-10,40470.0,42700.0,39000.0,42360.0,965446,1704855600
AL29,2024-01-11,42395.0,43990.0,42250.0,42500.0,1234506,1704942000
AL29,2024-01-12,43250.0,43800.0,41400.0,42090.0,811823,1705028400
AL29,2024-01-15,42100.0,43200.0,42100.0,43090.0,654309,1705287600
AL29,2024-01-16,43490.0,46000.0,42660.0,44450.0,795351,1705374000
AL29,2024-01-17,44650.0,46970.0,43940.0,46500.0,580851,1705460400
AL29,2024-01-18,46600.0,48220.0,46600.0,47240.0,626603,1705546800
AL29,2024-01-19,48000.0,48000.0,46980.0,47850.0,584288,1705633200
AL29,2024-01-22,47990.0,49470.0,47700.0,49200.0,701792,1705892400
AL29,2024-01-23,49500.0,50990.0,46100.0,49255.0,420946,1705978800
AL29,2024-01-24,49230.0,51000.0,49230.0,50800.0,668434,1706065200
AL29,2024-01-25,50850.0,52940.0,50800.0,51250.0,731154,1706151600
AL29,2024-01-26,51700.0,52900.0,49700.0,50000.0,566976,1706238000
AL29,2024-01-29,49500.0,50000.0,46980.0,49800.0,1129671,1706497200
AL29,2024-01-30,49800.0,50900.0,48890.0,48900.0,493517,1706583600
AL29,2024-01-31,50300.0,50300.0,47430.0,48300.0,514741,1706670000
AL29,2024-02-01,48710.0,50590.0,48300.0,50560.0,1140604,1706756400
AL29,2024-02-02,51000.0,51490.0,50120.0,51100.0,544924,1706842800
AL29,2024-02-05,51840.0,52010.0,50600.0,52000.0,649470,1707102000
AL29,2024-02-06,52000.0,53000.0,50500.0,51990.0,448538,1707188400
AL29,2024-02-07,51500.0,51500.0,49400.0,50630.0,408843,1707274800
AL29,2024-02-08,49500.0,51800.0,49500.0,49890.0,757593,1707361200
AL29,2024-02-09,49690.0,51100.0,48700.0,49000.0,425447,1707447600
AL29,2024-02-14,50000.0,50200.0,47530.0,49105.0,805938,1707879600
AL29,2024-02-15,49500.0,51480.0,48920.0,49750.0,510485,1707966000
AL29,2024-02-16,51000.0,51000.0,47550.0,49600.0,1187476,1708052400
AL29,2024-02-19,49600.0,52390.0,48500.0,51700.0,988798,1708311600
AL29,2024-02-20,51900.0,52950.0,48020.0,50000.0,549346,1708398000
AL29,2024-02-21,50000.0,51380.0,48550.0,48910.0,2395378,1708484400
AL29,2024-02-22,49500.0,50300.0,48720.0,49400.0,1338094,1708570800
AL29,2024-02-23,48910.0,50100.0,48910.0,50000.0,741402,1708657200
AL29,2024-02-26,50050.0,50800.0,48800.0,48985.0,748624,1708916400
AL29,2024-02-27,48985.0,49000.0,47200.0,47535.0,427268,1709002800
AL29,2024-02-28,47535.0,47800.0,46125.0,47100.0,595970,1709089200
AL29,2024-02-29,47080.0,49270.0,46630.0,48600.0,683572,1709175600
AL29,2024-03-01,48600.0,50300.0,47930.0,50150.0,935864,1709262000
AL29,2024-03-04,51000.0,52000.0,48900.0,50240.0,710849,1709521200
AL29,2024-03-05,50250.0,51000.0,48650.0,49180.0,274505,1709607600
AL29,2024-03-06,49890.0,49890.0,48050.0,48500.0,569767,1709694000
AL29,2024-03-07,49490.0,49990.0,47840.0,48820.0,547232,1709780400
AL29,2024-03-08,48850.0,49490.0,48100.0,48790.0,516020,1709866800
AL29,2024-03-11,48750.0,48800.0,47300.0,47300.0,572676,1710126000
AL29,2024-03-12,47680.0,50990.0,47475.0,50600.0,1121386,1710212400
AL29,2024-03-13,50990.0,51790.0,49150.0,50670.0,773674,1710298800
AL29,2024-03-14,50600.0,51490.0,49150.0,49790.0,612928,1710385200
AL29,2024-03-15,50000.0,50800.0,48100.0,50700.0,514645,1710471600
AL29,2024-03-18,50700.0,51990.0,50500.0,51490.0,834035,1710730800
AL29,2024-03-19,51490.0,54450.0,50720.0,53700.0,1204570,1710817200
AL29,2024-03-20,55200.0,56200.0,54000.0,56170.0,908462,1710903600
AL29,2024-03-21,56000.0,58300.0,55210.0,56600.0,631526,1710990000
AL29,2024-03-22,56500.0,58190.0,56500.0,57200.0,1214524,1711076400
AL29,2024-03-25,57370.0,58800.0,56550.0,57180.0,626188,1711335600
AL29,2024-03-26,57460.0,60340.0,57000.0,57000.0,712318,1711422000
AL29,2024-03-27,57960.0,57960.0,56200.0,56300.0,1343436,1711508400
AL29,2024-04-03,56250.0,56400.0,55050.0,56400.0,4925411,1712113200
AL29,2024-04-04,56400.0,58470.0,56000.0,57490.0,1226781,1712199600
AL29,2024-04-05,57500.0,58740.0,57080.0,58000.0,888640,1712286000
AL29,2024-04-08,58000.0,59600.0,56100.0,58900.0,2164689,1712545200
AL29,2024-04-09,58900.0,60000.0,58020.0,58630.0,1840471,1712631600
AL29,2024-04-10,58630.0,58800.0,55000.0,56800.0,1236956,1712718000
AL29,2024-04-11,57500.0,57880.0,56200.0,57640.0,764323,1712804400
AL29,2024-04-12,58470.0,58470.0,56500.0,57120.0,912532,1712890800
AL29,2024-04-15,57900.0,58380.0,55000.0,57640.0,1175350,1713150000
AL29,2024-04-16,58350.0,58350.0,56000.0,57400.0,1068008,1713236400
AL29,2024-04-17,57450.0,60490.0,57360.0,60200.0,1738058,1713322800
AL29,2024-04-18,61490.0,62300.0,60010.0,61500.0,1560366,1713409200
AL29,2024-04-19,61510.0,62500.0,60700.0,61690.0,1124608,1713495600
AL29,2024-04-22,61700.0,64000.0,61700.0,63750.0,1098712,1713754800
AL29,2024-04-23,65000.0,65000.0,61200.0,62620.0,766336,1713841200
AL29,2024-04-24,63990.0,63990.0,61000.0,61700.0,821053,1713927600
AL29,2024-04-25,61700.0,62790.0,60600.0,61710.0,506532,1714014000
AL29,2024-04-26,61710.0,64000.0,60700.0,62910.0,600326,1714100400
AL29,2024-04-29,63760.0,64690.0,63000.0,63700.0,902663,1714359600
AL29,2024-04-30,64000.0,65300.0,63240.0,63700.0,1606915,1714446000
AL29,2024-05-02,64060.0,64980.0,62420.0,64970.0,1342591,1714618800
AL29,2024-05-03,65000.0,66300.0,65000.0,66000.0,1437329,1714705200
AL29,2024-05-06,66200.0,68000.0,65000.0,66950.0,883078,1714964400
AL29,2024-05-07,67100.0,68480.0,65340.0,66300.0,800270,1715050800
AL29,2024-05-08,66200.0,67190.0,64590.0,64900.0,910527,1715137200
AL29,2024-05-09,65000.0,65590.0,63020.0,64080.0,764050,1715223600
AL29,2024-05-10,64450.0,64500.0,62770.0,63500.0,537424,1715310000
AL29,2024-05-13,63890.0,64350.0,62490.0,63800.0,676770,1715569200
AL29,2024-05-14,63800.0,65000.0,63800.0,64990.0,514293,1715655600
AL29,2024-05-15,65990.0,66200.0,63990.0,65960.0,465796,1715742000
AL29,2024-05-16,65760.0,66890.0,65560.0,65770.0,709525,1715828400
AL29,2024-05-17,66100.0,66490.0,65700.0,66190.0,923111,1715914800
AL29,2024-05-20,66960.0,68170.0,65130.0,67850.0,1174941,1716174000
AL29,2024-05-21,68440.0,71500.0,68000.0,71240.0,657802,1716260400
AL29,2024-05-22,71240.0,72500.0,70100.0,72170.0,688787,1716346800
AL29,2024-05-23,72200.0,72990.0,69010.0,70850.0,364365,1716433200
AL29,2024-05-24,70800.0,73000.0,68220.0,68740.0,652893,1716519600
AL29,2024-05-27,68700.0,71490.0,68000.0,71480.0,545247,1716778800
AL29,2024-05-28,71350.0,71480.0,69200.0,69790.0,867051,1716865200
AL29,2024-05-29,70490.0,70490.0,67010.0,68960.0,1840082,1716951600
AL29,2024-05-30,68970.0,71000.0,68960.0,70330.0,890536,1717038000
AL29,2024-05-31,71000.0,72000.0,70400.0,71100.0,600655,1717124400
AL29,2024-06-03,72830.0,73200.0,70400.0,71610.0,760891,1717383600
AL29,2024-06-04,71610.0,72320.0,70010.0,70900.0,593259,1717470000
AL29,2024-06-05,71000.0,71500.0,68500.0,69280.0,745996,1717556400
AL29,2024-06-06,69270.0,69900.0,65010.0,66140.0,1401093,1717642800
AL29,2024-06-07,66140.0,67900.0,65100.0,67500.0,1785063,1717729200
AL29,2024-06-10,67700.0,70600.0,67700.0,70130.0,920364,1717988400
AL29,2024-06-11,70890.0,71990.0,69400.0,69880.0,536212,1718074800
AL29,2024-06-12,70390.0,71420.0,68740.0,70250.0,867680,1718161200
AL29,2024-06-13,73000.0,73500.0,69010.0,71180.0,1733150,1718247600
AL29,2024-06-14,71190.0,72370.0,69010.0,71900.0,1063141,1718334000
AL29,2024-06-18,71990.0,72990.0,71400.0,72100.0,871566,1718679600
AL29,2024-06-19,72100.0,73210.0,70610.0,72800.0,841870,1718766000
AL29,2024-06-24,72800.0,72890.0,70780.0,72500.0,941138,1719198000
AL29,2024-06-25,73490.0,73490.0,71550.0,73280.0,817532,1719284400
AL29,2024-06-26,73290.0,74780.0,73280.0,74790.0,801239,1719370800
AL29,2024-06-27,75290.0,75490.0,74070.0,74820.0,1114118,1719457200
AL29,2024-06-28,75700.0,77100.0,73800.0,74220.0,1156414,1719543600
AL29,2024-07-01,74220.0,76560.0,74220.0,76070.0,1348105,1719802800
AL29,2024-07-02,77600.0,77600.0,76070.0,76700.0,1363967,1719889200
AL29,2024-07-03,77500.0,78000.0,73970.0,74810.0,724420,1719975600
AL29,2024-07-04,74810.0,75600.0,73730.0,75490.0,377798,1720062000
AL29,2024-07-05,75490.0,76590.0,74580.0,74810.0,942299,1720148400
AL29,2024-07-08,74790.0,75480.0,74080.0,75250.0,541835,1720407600
AL29,2024-07-10,75260.0,80000.0,75260.0,77990.0,1926081,1720580400
AL29,2024-07-11,78000.0,81560.0,77980.0,80100.0,1350068,1720666800
AL29,2024-07-12,80100.0,82500.0,79050.0,80090.0,1401342,1720753200
AL29,2024-07-15,80000.0,80000.0,71710.0,73200.0,1680666,1721012400
AL29,2024-07-16,73800.0,73800.0,66100.0,71330.0,2368266,1721098800
AL29,2024-07-17,71330.0,72000.0,69600.0,71600.0,1107119,1721185200
AL29,2024-07-18,71600.0,72880.0,71500.0,71500.0,1048524,1721271600
AL29,2024-07-19,72700.0,72700.0,70300.0,71000.0,1077456,1721358000
AL29,2024-07-22,71010.0,72170.0,70300.0,71970.0,2828597,1721617200
AL29,2024-07-23,72000.0,72900.0,71870.0,72310.0,812189,1721703600
AL29,2024-07-24,73000.0,73000.0,71510.0,71610.0,691974,1721790000
AL29,2024-07-25,72000.0,72620.0,70770.0,71130.0,3131841,1721876400
AL29,2024-07-26,72000.0,72880.0,70500.0,71350.0,798391,1721962800
AL29,2024-07-29,71400.0,72550.0,69800.0,70900.0,736723,1722222000
AL29,2024-07-30,71500.0,71950.0,69840.0,70420.0,1501741,1722308400
AL29,2024-07-31,70500.0,73050.0,70500.0,72790.0,3046966,1722394800
AL29,2024-08-01,73300.0,73500.0,71600.0,71610.0,752014,1722481200
AL29,2024-08-02,72000.0,72000.0,70550.0,71490.0,1298674,1722567600
AL29,2024-08-05,71000.0,71500.0,68010.0,71290.0,834159,1722826800
AL29,2024-08-06,71290.0,72890.0,70700.0,71920.0,832010,1722913200
AL29,2024-08-07,71920.0,73120.0,71050.0,72200.0,668227,1722999600
AL29,2024-08-08,72400.0,73480.0,71750.0,72150.0,866000,1723086000
AL29,2024-08-09,72350.0,72700.0,71000.0,71380.0,711640,1723172400
AL29,2024-08-12,71700.0,72370.0,70600.0,71160.0,578533,1723431600
AL29,2024-08-13,70520.0,72220.0,70010.0,71000.0,620297,1723518000
AL29,2024-08-14,70800.0,72010.0,70500.0,71840.0,1410727,1723604400
AL29,2024-08-15,71840.0,72690.0,70640.0,72500.0,770244,1723690800
AL29,2024-08-16,72550.0,73480.0,70510.0,73260.0,1686359,1723777200
AL29,2024-08-19,73500.0,74100.0,73260.0,73490.0,1425801,1724036400
AL29,2024-08-20,73400.0,74100.0,73000.0,73200.0,1364813,1724122800
AL29,2024-08-21,73500.0,73500.0,72170.0,72220.0,881513,1724209200
AL29,2024-08-22,72450.0,72450.0,71200.0,71700.0,787078,1724295600
AL29,2024-08-23,71700.0,74030.0,71620.0,72950.0,1069597,1724382000
AL29,2024-08-26,72500.0,74170.0,72500.0,73900.0,786003,1724641200
AL29,2024-08-27,74000.0,75340.0,73400.0,74000.0,545087,1724727600
AL29,2024-08-28,74050.0,75290.0,73920.0,74900.0,829402,1724814000
AL29,2024-08-29,74900.0,76490.0,74700.0,76220.0,829464,1724900400
AL29,2024-08-30,76000.0,78480.0,76000.0,78440.0,1205579,1724986800
AL29,2024-09-02,78400.0,80290.0,77500.0,79750.0,676520,1725246000
AL29,2024-09-03,80000.0,80000.0,78100.0,78600.0,859416,1725332400
AL29,2024-09-04,78520.0,78600.0,77010.0,78140.0,1028294,1725418800
AL29,2024-09-05,78500.0,79410.0,76800.0,77800.0,1657448,1725505200
AL29,2024-09-06,77800.0,78960.0,76490.0,76600.0,725744,1725591600
AL29,2024-09-09,76500.0,77500.0,75620.0,76890.0,1564303,1725850800
AL29,2024-09-10,77400.0,77800.0,76520.0,76580.0,744869,1725937200
AL29,2024-09-11,76800.0,76890.0,76010.0,76620.0,633736,1726023600
AL29,2024-09-12,77000.0,77490.0,75890.0,76600.0,642373,1726110000
AL29,2024-09-13,76710.0,77890.0,76700.0,77380.0,785184,1726196400
AL29,2024-09-16,78500.0,78610.0,77360.0,78280.0,1447089,1726455600
AL29,2024-09-17,77800.0,79200.0,77500.0,77770.0,789416,1726542000
AL29,2024-09-18,79000.0,79000.0,77110.0,77760.0,1120466,1726628400
AL29,2024-09-19,77760.0,79190.0,77500.0,78580.0,1086649,1726714800
AL29,2024-09-20,78310.0,79350.0,78040.0,78480.0,1025977,1726801200
AL29,2024-09-23,79240.0,79250.0,78000.0,78350.0,3345357,1727060400
AL29,2024-09-24,79100.0,79100.0,77700.0,78000.0,1574373,1727146800
AL29,2024-09-25,78190.0,78980.0,77720.0,78290.0,2748110,1727233200
AL29,2024-09-26,79330.0,79330.0,77600.0,77610.0,1983457,1727319600
AL29,2024-09-27,78090.0,78090.0,77000.0,77390.0,2861170,1727406000
AL29,2024-09-30,78000.0,78880.0,76510.0,78650.0,1302697,1727665200
AL29,2024-10-01,79000.0,79590.0,78560.0,78720.0,5514649,1727751600
AL29,2024-10-02,78930.0,79210.0,78110.0,78750.0,2011888,1727838000
AL29,2024-10-03,78990.0,78990.0,78210.0,78650.0,542717,1727924400
AL29,2024-10-04,78980.0,79490.0,78100.0,78990.0,1045519,1728010800
AL29,2024-10-07,79000.0,79740.0,78510.0,79700.0,1641630,1728270000
AL29,2024-10-08,80000.0,81200.0,79550.0,79790.0,3001819,1728356400
AL29,2024-10-09,80000.0,80300.0,79400.0,79700.0,2395098,1728442800
AL29,2024-10-10,79700.0,80000.0,79060.0,79380.0,1286788,1728529200
AL29,2024-10-14,79050.0,80650.0,79050.0,80100.0,737694,1728874800
AL29,2024-10-15,80900.0,82000.0,80100.0,81940.0,2666466,1728961200
AL29,2024-10-16,81700.0,83000.0,81700.0,82330.0,1240659,1729047600
AL29,2024-10-17,84380.0,84400.0,80770.0,81000.0,1744814,1729134000
AL29,2024-10-18,81200.0,81800.0,81000.0,81600.0,1137306,1729220400
AL29,2024-10-21,81450.0,82490.0,80950.0,81000.0,771358,1729479600
AL29,2024-10-22,81000.0,81400.0,80060.0,80550.0,756281,1729566000
AL29,2024-10-23,82400.0,82400.0,79580.0,80200.0,993581,1729652400
AL29,2024-10-24,81590.0,82200.0,81000.0,82080.0,772320,1729738800
AL29,2024-10-25,82640.0,84000.0,82010.0,83100.0,2014493,1729825200
AL29,2024-10-28,83990.0,83990.0,83280.0,83860.0,716086,1730084400
AL29,2024-10-29,83860.0,84900.0,81520.0,82000.0,1645117,1730170800
AL29,2024-10-30,82490.0,82490.0,80270.0,81170.0,2995043,1730257200
AL29,2024-10-31,82000.0,82000.0,80160.0,81200.0,1027579,1730343600
AL29,2024-11-01,81600.0,84100.0,81600.0,83650.0,1643728,1730430000
AL29,2024-11-04,85400.0,85400.0,80070.0,84080.0,960345,1730689200
AL29,2024-11-05,85650.0,85650.0,83600.0,85150.0,3229291,1730775600
AL29,2024-11-06,86000.0,86950.0,85050.0,85380.0,715878,1730862000
AL29,2024-11-07,85460.0,86350.0,85100.0,85800.0,1248424,1730948400
AL29,2024-11-08,85900.0,86490.0,85060.0,86480.0,1350872,1731034800
AL29,2024-11-11,87000.0,87000.0,85480.0,86970.0,1119482,1731294000
AL29,2024-11-12,86960.0,87350.0,86100.0,86450.0,1240624,1731380400
AL29,2024-11-13,86500.0,86840.0,85550.0,86310.0,1024759,1731466800
AL29,2024-11-14,86310.0,86760.0,85500.0,86220.0,1769137,1731553200
AL29,2024-11-15,87880.0,87880.0,84400.0,84990.0,3142135,1731639600
AL29,2024-11-19,85700.0,85700.0,83500.0,83990.0,2607009,1731985200
AL29,2024-11-20,84890.0,84890.0,83190.0,83650.0,3019553,1732071600
AL29,2024-11-21,83650.0,84650.0,82530.0,83030.0,2794354,1732158000
AL29,2024-11-22,83100.0,83500.0,82000.0,82910.0,4836739,1732244400
AL29,2024-11-25,84300.0,84300.0,82700.0,82990.0,3005612,1732503600
AL29,2024-11-26,83590.0,83590.0,82100.0,82130.0,2946897,1732590000
